# threshold = 1.7354317177492
# Area under ROC curve = 0.895902547065339
# aggregate.tpos = 11
# aggregate.tneg = 120
# aggregate.fpos = 9
# aggregate.fneg = 3
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
39  1.2945875 1.0827854 0.79518072    2   13  102   27    1
102 1.4893338 1.5327544 0.81250000    3   13  103   26    1
122 1.5914771 1.3961993 0.81308411    4   13  105   24    1
138 1.5602832 0.0000000 0.81308411    4   13  105   24    1
37  1.3274947 0.9294189 0.83132530    2   13  107   22    1
68  1.3182736 2.2105860 0.83132530    2   13  107   22    1
43  1.3312321 2.4637437 0.84337349    2   12  108   21    2
53  1.3303506 1.7737864 0.84337349    2   12  108   21    2
17  1.4055908 2.1316187 0.85542169    2   12  111   18    2
58  1.3804222 2.1251558 0.85542169    2   12  111   18    2
64  1.4091206 1.2624511 0.85542169    2   12  111   18    2
110 1.6135582 1.3283796 0.86250000    3   12  112   17    2
67  1.4424961 1.2201081 0.86746988    2   12  113   16    2
11  1.5118825 1.9818186 0.88034188    1   12  114   15    2
69  1.6702429 1.8948697 0.88750000    3   12  115   14    2
123 1.7163603 1.2380461 0.88785047    4   12  116   13    2
29  1.5149060 1.9947569 0.89156627    2   11  119   10    3
48  1.5192098 2.6889535 0.89156627    2   11  119   10    3
56  1.4975715 1.3031961 0.89156627    2   11  119   10    3
60  1.4838465 0.4913617 0.89156627    2   11  119   10    3
114 1.7489757 2.3040595 0.90000000    3   11  120    9    3
137 1.7476078 2.3040595 0.90654206    4   11  121    8    3
21  1.5839781 2.8121108 0.91566265    2   10  122    7    4
40  1.5980006 1.5502284 0.91566265    2   10  122    7    4
31  1.6739403 1.9585639 0.92771084    2   10  123    6    4
136 1.8895298 1.7581546 0.96261682    4   10  124    5    4
52  1.7897858 2.8367670 0.96385542    2    9  124    5    5
5   1.7531702 2.5880475 0.96581197    1    8  124    5    6
1   1.7907089 1.5440680 0.97435897    1    8  125    4    6
30  1.8430797 2.6637951 0.97590361    2    7  125    4    7
3   1.9115172 2.5884958 0.98290598    1    6  126    3    8
14  1.9190748 1.6748611 0.98290598    1    6  126    3    8
80  1.9287975 3.2387735 0.98750000    3    5  127    2    9
88  2.0308284 1.5717088 0.98750000    3    5  127    2    9
16  1.8754337 1.9329808 0.98795181    2    5  128    1    9
10  2.6342343 3.3837436 1.00000000    1    0  129    0   14
55  2.2069271 3.1503265 1.00000000    2    0  129    0   14
79  2.3103877 1.8000294 1.00000000    3    0  129    0   14
81  2.4575707 2.9641653 1.00000000    3    0  129    0   14
82  2.0419382 2.5375673 1.00000000    3    0  129    0   14
101 2.8362788 2.4485517 1.00000000    3    0  129    0   14
# predperf: 
  tpos tneg fpos fneg
1    3   10    2    0
2    4   43    3    3
3    4   47    2    0
4    0   20    2    0
