# threshold = 1.79536314351985
# Area under ROC curve = 0.853820598006644
# aggregate.tpos = 10
# aggregate.tneg = 113
# aggregate.fpos = 16
# aggregate.fneg = 4
# rocframe: 
    predicted    actual   threshold fold tpos tneg fpos fneg
96  1.7020222 0.7993405 0.825000000    3   12  101   28    2
40  1.4512117 1.5502284 0.831325301    2   12  107   22    2
50  1.4380294 1.2068259 0.831325301    2   12  107   22    2
53  1.4535989 1.7737864 0.831325301    2   12  107   22    2
57  1.5027783 2.1316187 0.831325301    2   12  107   22    2
64  1.4216057 1.2624511 0.831325301    2   12  107   22    2
68  1.4333587 2.2105860 0.831325301    2   12  107   22    2
21  1.5333504 2.8121108 0.843373494    2   10  109   20    4
48  1.5699873 2.6889535 0.843373494    2   10  109   20    4
49  1.5767365 1.1205739 0.843373494    2   10  109   20    4
60  1.5391190 0.4913617 0.843373494    2   10  109   20    4
120 1.7614402 0.4913617 0.850000000    3   10  110   19    4
136 1.7974232 1.7581546 0.878504673    4   10  111   18    4
1   1.6524336 1.5440680 0.888888889    1   10  113   16    4
11  1.6478772 1.9818186 0.888888889    1   10  113   16    4
31  1.7406965 1.9585639 0.891566265    2   10  115   14    4
56  1.7470527 1.3031961 0.891566265    2   10  115   14    4
137 1.8509319 2.3040595 0.897196262    4   10  116   13    4
98  1.8610092 1.4393327 0.900000000    3   10  117   12    4
88  1.8773324 1.5717088 0.912500000    3   10  118   11    4
15  1.7150153 1.9947569 0.914529915    1   10  119   10    4
123 1.9426784 1.2380461 0.925233645    4   10  120    9    4
95  1.9010315 1.0827854 0.937500000    3   10  121    8    4
30  1.8639974 2.6637951 0.951807229    2    9  121    8    5
5   1.9677475 2.5880475 0.965811966    1    8  123    6    6
6   1.9302781 2.0338257 0.965811966    1    8  123    6    6
14  1.9281084 1.6748611 0.965811966    1    8  123    6    6
17  1.9668043 2.1316187 0.975903614    2    7  124    5    7
52  1.9726235 2.8367670 0.975903614    2    7  124    5    7
3   2.1109306 2.5884958 0.982905983    1    6  124    5    8
97  1.9674495 1.0791812 0.987500000    3    6  125    4    8
