# Seed = 392
# Site = thompson
# Method = pls
# Area under ROC curve = 0.86655592469546
# aggregate.tpos = 9
# aggregate.tneg = 120
# aggregate.fpos = 9
# aggregate.fneg = 5
# variables: beach_Sc, beach_WaterTemp, beach_AirTemp, trib_ThompsonCreek040263165_TribSc, beach_LakeshoreCurrVel, beach_PeopleInWater, beach_PeopleOnBeach, beach_WaveHeightManual, Whittlesey_Discharge_Diff_6, HeightAboveSeaLevel_Mean_1, HeightAboveSeaLevel_Mean_2, HeightAboveSeaLevel_Mean_6, HeightAboveSeaLevel_Mean_12, HeightAboveSeaLevel_Mean_24, HeightAboveSeaLevel_Diff_24, AirTemperature_Mean_1, AirTemperature_Mean_2, AirTemperature_Mean_6, AirTemperature_Mean_12, AirTemperature_Mean_24, AirTemperature_Mean_48, AirTemperature_Mean_72, AirTemperature_Mean_120, CloudCover_Mean_1, CloudCover_Mean_2, CloudCover_Mean_6, CloudCover_Mean_12, CloudCover_Mean_24, Wind_Mean_1_perp, Wind_Mean_2_perp, Wind_Mean_6_perp, Wind_Mean_12_perp, Wind_Mean_24_perp, Wind_Mean_1_par, Wind_Mean_2_par, Wind_Mean_6_par, Wind_Mean_12_par, Wind_Mean_24_par, AirTemperature_StDev_2, AirTemperature_StDev_6, AirTemperature_StDev_12, AirTemperature_StDev_24, AirTemperature_StDev_48, AirTemperature_StDev_72, AirTemperature_StDev_120, Sqrt.Precipitation.over.upload.Thompson.Sum..1hr, Sqrt.Precipitation.over.upload.Thompson.Sum..2hr, Sqrt.Precipitation.over.upload.Thompson.Sum..6hr, Sqrt.Precipitation.over.upload.Thompson.Sum..12hr, Sqrt.Precipitation.over.upload.Thompson.Sum..24hr, Sqrt.Precipitation.over.upload.Thompson.Sum..48hr, Sqrt.Precipitation.over.upload.Thompson.Sum..72hr, Sqrt.Precipitation.over.upload.Thompson.Sum..120hr, Sqrt.Precipitation.over.upload.maslowski.Sum..1hr, Sqrt.Precipitation.over.upload.maslowski.Sum..2hr, Sqrt.Precipitation.over.upload.maslowski.Sum..6hr, Sqrt.Precipitation.over.upload.maslowski.Sum..12hr, Sqrt.Precipitation.over.upload.maslowski.Sum..24hr, Sqrt.Precipitation.over.upload.maslowski.Sum..48hr, Sqrt.Precipitation.over.upload.maslowski.Sum..72hr, Sqrt.Precipitation.over.upload.maslowski.Sum..120hr, Sqrt.Whittlesey_ARF_Sum_1, Sqrt.Whittlesey_ARF_Sum_2, Sqrt.Whittlesey_ARF_Sum_6, Sqrt.Whittlesey_ARF_Sum_12, Sqrt.Whittlesey_ARF_Sum_24, Sqrt.Whittlesey_ARF_Sum_48, log.Whittlesey_Discharge_Mean_1, log.Whittlesey_Discharge_Mean_2, log.Whittlesey_Discharge_Mean_6, log.Whittlesey_Discharge_Mean_12, log.Whittlesey_Discharge_Mean_24, log.Whittlesey_Discharge_Mean_48, log.Whittlesey_Discharge_Mean_72, log.Whittlesey_Discharge_Mean_120, log.Whittlesey_Discharge_Min_1, log.Whittlesey_Discharge_Min_2, log.Whittlesey_Discharge_Min_6, log.Whittlesey_Discharge_Min_12, log.Whittlesey_Discharge_Min_24, log.Whittlesey_Discharge_Min_48, log.Whittlesey_Discharge_Min_72, log.Whittlesey_Discharge_Min_120, log.Whittlesey_Discharge_Max_24, beach_AlgaeNearshore2, beach_AlgaeNearshore3, beach_AlgaeOnBeach2, beach_AlgaeOnBeach3, yday, log.beach_TurbidityBeach, beach_WindVector_perp, beach_WindVector_parl
# thresholding specificity: 0.921875
# decision threshold: 1.83707053512757
# full results: 
    predicted    actual threshold fold tpos tneg fpos fneg
105 1.1860951 2.1760913 0.4921875  105   13   60   69    1
58  1.2145726 2.1251558 0.5000000   58   13   61   68    1
4   1.2313871 0.7160033 0.5078125    4   13   63   66    1
29  1.2180111 1.9947569 0.5078125   29   13   63   66    1
51  1.2352375 0.3010300 0.5156250   51   13   64   65    1
33  1.2568093 0.0000000 0.5312500   33   13   66   63    1
100 1.2633756 0.0000000 0.5312500  100   13   66   63    1
85  1.2456567 1.0827854 0.5390625   85   13   67   62    1
96  1.2566725 0.7993405 0.5468750   96   13   68   61    1
9   1.2417683 1.6314438 0.5546875    9   13   70   59    1
124 1.2565820 0.6127839 0.5546875  124   13   70   59    1
108 1.2770579 0.7993405 0.5703125  108   13   72   57    1
119 1.2505997 1.7092700 0.5703125  119   13   72   57    1
67  1.2839760 1.2201081 0.5859375   67   13   73   56    1
107 1.2963799 1.3483049 0.5937500  107   13   75   54    1
120 1.3011910 0.4913617 0.5937500  120   13   75   54    1
126 1.3088542 0.3010300 0.6093750  126   13   76   53    1
45  1.2960854 3.0196147 0.6124031   45   12   76   53    2
64  1.3117422 1.2624511 0.6250000   64   12   78   51    2
65  1.3062973 1.3856063 0.6250000   65   12   78   51    2
39  1.3178983 1.0827854 0.6328125   39   12   79   50    2
98  1.3220953 1.4393327 0.6406250   98   12   80   49    2
21  1.3117168 0.3010300 0.6484375    2   12   87   42    2
76  1.3258659 1.8920946 0.6484375   76   12   87   42    2
106 1.3386584 1.5611014 0.6484375  106   12   87   42    2
110 1.3564365 1.3283796 0.6484375  110   12   87   42    2
118 1.3619597 0.4913617 0.6484375  118   12   87   42    2
122 1.2928735 1.3961993 0.6484375  122   12   87   42    2
127 1.3507337 0.0000000 0.6484375  127   12   87   42    2
109 1.3787110 1.0827854 0.6640625  109   12   88   41    2
70  1.3172076 1.6812412 0.6796875   70   12   89   40    2
94  1.3545882 0.7993405 0.6953125   94   12   90   39    2
46  1.3849855 2.1433271 0.7031250   46   12   91   38    2
59  1.4043760 0.9867717 0.7109375   59   12   92   37    2
60  1.4203719 0.4913617 0.7187500   60   12   95   34    2
90  1.4000717 1.9344985 0.7187500   90   12   95   34    2
103 1.4007717 2.1844075 0.7187500  103   12   95   34    2
62  1.3941980 1.2430380 0.7656250   62   12   96   33    2
50  1.4578581 1.2068259 0.7734375   50   12  100   29    2
68  1.3881813 2.2105860 0.7734375   68   12  100   29    2
97  1.4720889 1.0791812 0.7734375   97   12  100   29    2
114 1.3998172 2.3040595 0.7734375  114   12  100   29    2
48  1.4151698 2.6889535 0.7751938   48   11  100   29    3
8   1.4495138 2.0557605 0.7812500    8   11  102   27    3
14  1.4276380 1.6748611 0.7812500   14   11  102   27    3
47  1.4642490 1.5327544 0.7890625   47   11  103   26    3
211 1.5109203 2.8121108 0.8062016   21   10  103   26    4
66  1.4629262 0.9084850 0.8281250   66   10  106   23    4
91  1.4675628 0.9912261 0.8281250   91   10  106   23    4
138 1.5508298 0.0000000 0.8281250  138   10  106   23    4
15  1.4474786 1.9947569 0.8359375   15   10  107   22    4
5   1.4451095 2.5880475 0.8372093    5    9  107   22    5
7   1.4770046 1.0253059 0.8515625    7    9  109   20    5
44  1.6406567 1.5717088 0.8515625   44    9  109   20    5
137 1.6434110 2.3040595 0.8671875  137    9  110   19    5
123 1.6874176 1.2380461 0.8750000  123    9  111   18    5
11  1.7017492 1.9818186 0.8828125   11    9  113   16    5
31  1.6768726 1.9585639 0.8828125   31    9  113   16    5
92  1.4951086 1.2329961 0.8906250   92    9  114   15    5
22  1.5012017 1.0374265 0.8984375   22    9  115   14    5
