# threshold = 1.90050712212059
# Area under ROC curve = 0.991596638655462
# aggregate.tpos = 55
# aggregate.tneg = 59
# aggregate.fpos = 60
# aggregate.fneg = 0
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
40  2.1788741 2.1878026 0.88764045    2   55  107   12    0
54  2.2167260 2.2227165 0.88764045    2   55  107   12    0
64  2.2140597 2.2360331 0.88764045    2   55  107   12    0
69  2.1760928 2.1760913 0.88764045    2   55  107   12    0
70  2.2063063 2.2237555 0.88764045    2   55  107   12    0
117 2.3124153 2.3147097 0.90789474    3   55  108   11    0
21  2.2878332 2.2871296 0.92307692    1   55  111    8    0
22  2.2852352 2.2866810 0.92307692    1   55  111    8    0
28  2.2309497 2.2362853 0.92307692    1   55  111    8    0
66  2.2760085 2.3040595 0.93258427    2   55  112    7    0
138 2.3294772 2.3398488 0.96590909    4   55  114    5    0
170 2.3232233 2.3310222 0.96590909    4   55  114    5    0
39  2.3239657 2.3308195 0.96629213    2   55  115    4    0
160 2.3383271 2.3516031 0.97727273    4   55  116    3    0
62  2.3325828 2.3398488 0.97752809    2   55  118    1    0
68  2.3338979 2.3516031 0.97752809    2   55  118    1    0
3   3.0293636 3.0491792 1.00000000    1    0  119    0   55
4   3.3553710 3.3837436 1.00000000    1    0  119    0   55
7   2.6741184 2.6887757 1.00000000    1    0  119    0   55
10  2.4226317 2.4366396 1.00000000    1    0  119    0   55
11  2.6314964 2.6386889 1.00000000    1    0  119    0   55
12  3.2220461 3.2387735 1.00000000    1    0  119    0   55
13  3.3604193 3.3837436 1.00000000    1    0  119    0   55
14  2.3530887 2.3577443 1.00000000    1    0  119    0   55
15  3.3534392 3.3837436 1.00000000    1    0  119    0   55
16  3.3102179 3.2980448 1.00000000    1    0  119    0   55
17  2.3671130 2.3829171 1.00000000    1    0  119    0   55
18  2.5169349 2.5366847 1.00000000    1    0  119    0   55
19  2.5818434 2.5880475 1.00000000    1    0  119    0   55
24  2.4599259 2.4549972 1.00000000    1    0  119    0   55
25  3.0157676 3.0491792 1.00000000    1    0  119    0   55
27  3.3270424 3.3837436 1.00000000    1    0  119    0   55
38  2.5521156 2.5627685 1.00000000    2    0  119    0   55
41  3.0270478 3.0803739 1.00000000    2    0  119    0   55
43  2.7259002 2.7136585 1.00000000    2    0  119    0   55
50  3.3344503 3.3837436 1.00000000    2    0  119    0   55
55  2.5754874 2.5880475 1.00000000    2    0  119    0   55
56  2.8398378 2.8615344 1.00000000    2    0  119    0   55
58  2.6311076 2.6637951 1.00000000    2    0  119    0   55
60  3.3380607 3.3837436 1.00000000    2    0  119    0   55
61  3.0356539 3.1138431 1.00000000    2    0  119    0   55
65  3.3316861 3.3837436 1.00000000    2    0  119    0   55
71  3.3354072 3.3837436 1.00000000    2    0  119    0   55
84  3.0147108 3.0048371 1.00000000    3    0  119    0   55
85  2.8950231 2.9189211 1.00000000    3    0  119    0   55
87  2.7341197 2.7595168 1.00000000    3    0  119    0   55
91  2.8434979 2.8615344 1.00000000    3    0  119    0   55
100 3.3360438 3.3837436 1.00000000    3    0  119    0   55
101 3.2728677 3.2980448 1.00000000    3    0  119    0   55
102 2.8430808 2.8615344 1.00000000    3    0  119    0   55
106 2.8725433 2.9119030 1.00000000    3    0  119    0   55
107 3.3291772 3.3837436 1.00000000    3    0  119    0   55
108 2.5922886 2.6134189 1.00000000    3    0  119    0   55
116 3.3343460 3.3837436 1.00000000    3    0  119    0   55
120 3.3343487 3.3837436 1.00000000    3    0  119    0   55
121 2.4739487 2.5125510 1.00000000    3    0  119    0   55
129 2.4511144 2.4637437 1.00000000    4    0  119    0   55
133 2.3641941 2.3769418 1.00000000    4    0  119    0   55
134 2.8490679 2.8865471 1.00000000    4    0  119    0   55
141 2.5104978 2.5161386 1.00000000    4    0  119    0   55
147 3.3382668 3.3837436 1.00000000    4    0  119    0   55
148 2.9970151 3.0196147 1.00000000    4    0  119    0   55
159 2.6253923 2.6386889 1.00000000    4    0  119    0   55
161 2.8441891 2.8615344 1.00000000    4    0  119    0   55
162 2.5987677 2.6134189 1.00000000    4    0  119    0   55
163 3.3406806 3.3837436 1.00000000    4    0  119    0   55
164 2.7353560 2.7629785 1.00000000    4    0  119    0   55
166 2.4278091 2.4401216 1.00000000    4    0  119    0   55
