# Seed = 392
# Site = thompson
# Method = spls
# Area under ROC curve = 0.878183831672204
# aggregate.tpos = 11
# aggregate.tneg = 118
# aggregate.fpos = 11
# aggregate.fneg = 3
# variables: beach_WaterTemp, beach_WaveHeightManual, AirTemperature_StDev_6, Sqrt.Precipitation.over.upload.Thompson.Sum..72hr, Sqrt.Precipitation.over.upload.maslowski.Sum..24hr, Sqrt.Precipitation.over.upload.maslowski.Sum..72hr, log.beach_TurbidityBeach
# thresholding specificity: 0.8671875
# decision threshold: 1.64435795410834
# full results: 
    predicted    actual threshold fold tpos tneg fpos fneg
118 1.4400995 0.4913617 0.7187500  118   12   95   34    2
2   1.4964666 1.5440680 0.7265625    1   12   96   33    2
59  1.4690288 0.9867717 0.7343750   59   12   97   32    2
28  1.4341518 2.0652061 0.7500000   28   12   98   31    2
103 1.5235132 2.1844075 0.7656250  103   12  100   29    2
128 1.3801624 1.6875290 0.7656250  128   12  100   29    2
211 1.3905318 2.8121108 0.7674419   21   11  100   29    3
68  1.5647250 2.2105860 0.7734375   68   11  101   28    3
109 1.4033475 1.0827854 0.7890625  109   11  104   25    3
116 1.5437075 1.2380461 0.7890625  116   11  104   25    3
123 1.4039398 1.2380461 0.7890625  123   11  104   25    3
39  1.5672212 1.0827854 0.7968750   39   11  106   23    3
42  1.5414797 1.4456042 0.7968750   42   11  106   23    3
31  1.5946764 1.9585639 0.8046875   31   11  107   22    3
91  1.5805108 0.9912261 0.8203125   91   11  108   21    3
6   1.5488351 2.0338257 0.8281250    6   11  110   19    3
88  1.6189605 1.5717088 0.8281250   88   11  110   19    3
11  1.4482819 1.9818186 0.8359375   11   11  113   16    3
110 1.6130444 1.3283796 0.8359375  110   11  113   16    3
122 1.6394689 1.3961993 0.8359375  122   11  113   16    3
119 1.6304682 1.7092700 0.8515625  119   11  114   15    3
17  1.5024810 2.1316187 0.8593750   17   11  115   14    3
76  1.6346417 1.8920946 0.8671875   76   11  118   11    3
89  1.6568581 0.3010300 0.8671875   89   11  118   11    3
136 1.6871787 1.7581546 0.8671875  136   11  118   11    3
114 1.6361107 2.3040595 0.8828125  114   11  119   10    3
58  1.6934209 2.1251558 0.8906250   58   11  120    9    3
48  1.7217939 2.6889535 0.8914729   48   10  120    9    4
