# threshold = 2.1508074607957
# Area under ROC curve = 0.731238095238095
# aggregate.tpos = 21
# aggregate.tneg = 103
# aggregate.fpos = 22
# aggregate.fneg = 21
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
92  2.0347670 1.9576073 0.70238095    3   25   87   38   17
127 2.0307047 1.4116197 0.70238095    3   25   87   38   17
158 1.9975318 2.8865471 0.70707071    4   24   88   37   18
166 2.0151871 1.8394780 0.70707071    4   24   88   37   18
75  1.9921198 1.9703469 0.72527473    2   24   89   36   18
121 2.0655162 1.3344538 0.73809524    3   24   90   35   18
30  1.9995288 1.6042261 0.74257426    1   24   92   33   18
34  2.0054537 2.2671717 0.74257426    1   24   92   33   18
99  2.0862904 3.3837436 0.75000000    3   23   93   32   19
129 2.0665893 1.3263359 0.75000000    3   23   93   32   19
139 2.0468863 1.7853298 0.75757576    4   23   94   31   19
39  2.0339255 2.3398488 0.78021978    2   23   96   29   19
74  2.0324860 1.9484130 0.78021978    2   23   96   29   19
120 2.1820397 1.7535831 0.79761905    3   23   97   28   19
142 2.1171084 1.2041200 0.79797980    4   23   99   26   19
144 2.1109167 1.7972675 0.79797980    4   23   99   26   19
44  2.0691708 2.0338257 0.80219780    2   23  100   25   19
148 2.1304325 0.4913617 0.80808081    4   23  101   24   19
19  2.1066069 2.2367891 0.81188119    1   22  102   23   20
24  2.0956899 2.8121108 0.81188119    1   22  102   23   20
76  2.1092836 2.0406023 0.82417582    2   22  103   22   20
3   2.1186278 3.3837436 0.83168317    1   21  103   22   21
29  2.1324856 1.8709888 0.84158416    1   21  104   21   21
20  2.1907618 1.5263393 0.86138614    1   21  105   20   21
161 2.2587499 1.9943172 0.87878788    4   21  106   19   21
63  2.1638111 2.1433271 0.87912088    2   21  107   18   21
85  2.2805975 2.1525941 0.88095238    3   21  109   16   21
134 2.2809064 1.6314438 0.88095238    3   21  109   16   21
159 2.3230925 2.3769418 0.88888889    4   19  109   16   23
165 2.3229549 3.2387735 0.88888889    4   19  109   16   23
8   2.3547680 3.3837436 0.90099010    1   18  109   16   24
59  2.2545634 2.2000293 0.90109890    2   17  110   15   25
66  2.2661203 2.6190933 0.90109890    2   17  110   15   25
45  2.3102709 2.9914033 0.91208791    2   16  111   14   26
80  2.3373672 1.9355073 0.91208791    2   16  111   14   26
84  2.3201954 1.1271048 0.91666667    3   16  113   12   26
130 2.3103016 1.4248816 0.91666667    3   16  113   12   26
136 2.4006482 2.3218055 0.91919192    4   16  114   11   26
96  2.4239314 1.8870544 0.94047619    3   16  116    9   26
123 2.4125987 1.7041505 0.94047619    3   16  116    9   26
49  2.4664627 3.3837436 0.94505495    2   15  116    9   27
1   2.4448552 2.5366847 0.95049505    1   12  116    9   30
7   2.4924498 2.4350476 0.95049505    1   12  116    9   30
13  2.4899490 2.5627685 0.95049505    1   12  116    9   30
41  2.5148147 2.0318123 0.96703297    2   11  117    8   31
46  2.5160195 2.7136585 0.96703297    2   11  117    8   31
56  2.5471367 3.3837436 0.97802198    2   10  118    7   32
65  2.5878626 2.3380579 0.97802198    2   10  118    7   32
82  2.7102102 1.6665180 0.98809524    3    8  123    2   34
97  2.7552067 2.2387986 0.98809524    3    8  123    2   34
111 2.7073717 2.2387986 0.98809524    3    8  123    2   34
112 2.6958540 2.4201208 0.98809524    3    8  123    2   34
115 2.7866193 2.9825426 0.98809524    3    8  123    2   34
118 2.8443143 1.8095597 0.98809524    3    8  123    2   34
124 2.6861729 1.9283959 0.98809524    3    8  123    2   34
47  3.0994925 2.7567882 0.98901099    2    7  123    2   35
18  3.9598798 3.3837436 1.00000000    1    0  125    0   42
93  3.3772479 2.3174365 1.00000000    3    0  125    0   42
94  3.8394833 3.3837436 1.00000000    3    0  125    0   42
95  3.5233028 2.2631625 1.00000000    3    0  125    0   42
116 3.1060493 3.3837436 1.00000000    3    0  125    0   42
117 3.5373434 3.0048371 1.00000000    3    0  125    0   42
119 2.9343921 3.3837436 1.00000000    3    0  125    0   42
125 4.0393200 3.3837436 1.00000000    3    0  125    0   42
126 3.3774233 3.3837436 1.00000000    3    0  125    0   42
# predperf: 
  tpos tneg fpos fneg
1    5   23    1    8
2    6   29    5    4
3    8   27   14    5
4    2   24    2    4
