# threshold = 1.73095697431545
# Area under ROC curve = 0.867109634551495
# aggregate.tpos = 9
# aggregate.tneg = 114
# aggregate.fpos = 15
# aggregate.fneg = 5
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
96  1.6352333 0.7993405 0.76250000    3   12  105   24    2
98  1.5824439 1.4393327 0.76250000    3   12  105   24    2
103 1.5481669 2.1844075 0.76250000    3   12  105   24    2
106 1.5664985 1.5611014 0.76250000    3   12  105   24    2
118 1.5984211 0.4913617 0.76250000    3   12  105   24    2
11  1.4472853 1.9818186 0.77777778    1   12  106   23    2
123 1.6361825 1.2380461 0.78504673    4   12  107   22    2
64  1.5242086 1.2624511 0.81927711    2   12  108   21    2
15  1.6090296 1.9947569 0.82905983    1   12  109   20    2
69  1.8106612 1.8948697 0.85000000    3   12  113   16    2
89  1.8172738 0.3010300 0.85000000    3   12  113   16    2
102 1.8118908 1.5327544 0.85000000    3   12  113   16    2
110 1.8116804 1.3283796 0.85000000    3   12  113   16    2
5   1.6234357 2.5880475 0.85470085    1   11  113   16    3
21  1.5963748 2.8121108 0.85542169    2    9  117   12    5
29  1.5755190 1.9947569 0.85542169    2    9  117   12    5
48  1.6655604 2.6889535 0.85542169    2    9  117   12    5
56  1.5893122 1.3031961 0.85542169    2    9  117   12    5
60  1.5706605 0.4913617 0.85542169    2    9  117   12    5
67  1.5518367 1.2201081 0.85542169    2    9  117   12    5
1   1.7058263 1.5440680 0.87179487    1    9  118   11    5
17  1.6896363 2.1316187 0.87951807    2    9  119   10    5
70  1.8612801 1.6812412 0.90000000    3    9  120    9    5
52  1.7145058 2.8367670 0.91566265    2    8  120    9    6
6   1.8941309 2.0338257 0.94871795    1    8  121    8    6
16  1.8694012 1.9329808 0.95180723    2    8  122    7    6
136 2.0179540 1.7581546 0.97196262    4    8  124    5    6
137 1.9790045 2.3040595 0.97196262    4    8  124    5    6
14  2.0262872 1.6748611 0.97435897    1    8  125    4    6
82  2.0289529 2.5375673 0.97500000    3    7  126    3    7
114 1.9980368 2.3040595 0.97500000    3    7  126    3    7
88  2.0578849 1.5717088 0.98750000    3    7  127    2    7
31  2.0200882 1.9585639 0.98795181    2    7  128    1    7
3   2.2152447 2.5884958 1.00000000    1    0  129    0   14
10  2.1738223 3.3837436 1.00000000    1    0  129    0   14
30  2.0533206 2.6637951 1.00000000    2    0  129    0   14
55  2.1910502 3.1503265 1.00000000    2    0  129    0   14
79  2.2967303 1.8000294 1.00000000    3    0  129    0   14
80  2.1213047 3.2387735 1.00000000    3    0  129    0   14
81  2.4492878 2.9641653 1.00000000    3    0  129    0   14
101 2.5090056 2.4485517 1.00000000    3    0  129    0   14
# predperf: 
  tpos tneg fpos fneg
1    2   10    2    1
2    3   43    3    4
3    4   41    8    0
4    0   20    2    0
