# threshold = 2.05520147672557
# Area under ROC curve = 0.618206992038768
# aggregate.tpos = 8
# aggregate.tneg = 83
# aggregate.fpos = 24
# aggregate.fneg = 19
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
105 1.9915138 2.5880475 0.78260870    3   11   87   20   16
23  2.1793567 2.5627685 0.82539683    2   10   87   20   17
107 2.0301864 1.9947569 0.82608696    3   10   88   19   17
98  2.0654264 1.6665180 0.84057971    3    9   89   18   18
122 2.0717974 2.4549972 0.84057971    3    9   89   18   18
4   2.0585291 2.9914033 0.84269663    1    8   89   18   19
86  2.1003412 2.5627685 0.85507246    3    6   89   18   21
120 2.0886504 2.4879863 0.85507246    3    6   89   18   21
110 2.1414239 1.7291648 0.86956522    3    6   90   17   21
51  2.2172253 3.3837436 0.87301587    2    5   90   17   22
72  2.1703864 2.3900515 0.88405797    3    4   92   15   23
87  2.1624565 2.1711412 0.88405797    3    4   92   15   23
112 2.1689934 0.3010300 0.88405797    3    4   92   15   23
88  2.1967989 1.5728716 0.89855072    3    4   93   14   23
100 2.2799103 2.2367891 0.91304348    3    4   95   12   23
104 2.3085650 2.3040595 0.91304348    3    4   95   12   23
125 2.1898375 1.7767012 0.92000000    4    4   96   11   23
21  2.1474934 2.7383841 0.92134831    1    3   97   10   24
22  2.1448630 2.0557605 0.92134831    1    3   97   10   24
3   2.1907552 1.8773713 0.93258427    1    3   98    9   24
71  2.4721647 2.2360331 0.94202899    3    3   99    8   24
73  2.5161164 2.4879863 0.95652174    3    2   99    8   25
6   2.2518619 2.3147097 0.96629213    1    2  102    5   25
19  2.2527923 2.0060380 0.96629213    1    2  102    5   25
20  2.2419025 2.1251558 0.96629213    1    2  102    5   25
18  2.2656313 2.7629785 0.97752809    1    1  102    5   26
82  2.5976013 2.2652896 0.98550725    3    1  105    2   26
83  2.7210875 1.5024271 0.98550725    3    1  105    2   26
85  2.7003082 2.1504494 0.98550725    3    1  105    2   26
7   2.3381537 2.0318123 0.98876404    1    1  107    0   26
17  2.3933664 2.1525941 0.98876404    1    1  107    0   26
16  2.5064164 3.1503265 1.00000000    1    0  107    0   27
# predperf: 
  tpos tneg fpos fneg
1    4    9    9    0
2    2   40    4    2
3    2   28   10   14
4    0    6    1    3
