# Seed = 469
# Site = redarrow
# Method = galogistic-weighted
# Area under ROC curve = 0.955538579067991
# aggregate.tpos = 53
# aggregate.tneg = 118
# aggregate.fpos = 1
# aggregate.fneg = 2
# variables: beach_EColiValue, AirTemperature_StDev_48, log.Manitowoc_Discharge_Mean_120
# thresholding specificity: 0
# decision threshold: 2.22044604925031e-16
# full results: 
      predicted    actual threshold fold tpos tneg fpos fneg
165 -193.956634 2.1580608         0  165   53  118    1    2
167 -187.809509 2.1126050         0  167   53  118    1    2
168 -216.891506 2.1251558         0  168   53  118    1    2
170  -75.298615 2.3310222         0  170   53  118    1    2
173 -191.150225 2.1580608         0  173   53  118    1    2
3   1913.621536 3.0491792         1    3    0  119    0   55
4   4043.796461 3.3837436         1    4    0  119    0   55
7    546.251138 2.6887757         1    7    0  119    0   55
10   106.865986 2.4366396         1   10    0  119    0   55
11   372.827452 2.6386889         1   11    0  119    0   55
12  2765.755115 3.2387735         1   12    0  119    0   55
13  4642.373288 3.3837436         1   13    0  119    0   55
14    19.297404 2.3577443         1   14    0  119    0   55
15  5641.260439 3.3837436         1   15    0  119    0   55
16  3271.613675 3.2980448         1   16    0  119    0   55
18   252.102706 2.5366847         1   18    0  119    0   55
19   331.962504 2.5880475         1   19    0  119    0   55
24   144.724020 2.4549972         1   24    0  119    0   55
25  1684.388403 3.0491792         1   25    0  119    0   55
27  4077.032821 3.3837436         1   27    0  119    0   55
38   385.166824 2.5627685         1   38    0  119    0   55
41  2259.501917 3.0803739         1   41    0  119    0   55
43   563.072454 2.7136585         1   43    0  119    0   55
50  4048.951741 3.3837436         1   50    0  119    0   55
55   399.085851 2.5880475         1   55    0  119    0   55
56  1039.959430 2.8615344         1   56    0  119    0   55
58   501.204815 2.6637951         1   58    0  119    0   55
60  4036.217399 3.3837436         1   60    0  119    0   55
61  2268.635441 3.1138431         1   61    0  119    0   55
65  4946.370377 3.3837436         1   65    0  119    0   55
71  4009.991182 3.3837436         1   71    0  119    0   55
