# threshold = 0.833981008871274
# Area under ROC curve = 0.155727155727156
# aggregate.tpos = 3
# aggregate.tneg = 94
# aggregate.fpos = 17
# aggregate.fneg = 18
# rocframe: 
           X1    actual  threshold fold tpos tneg fpos fneg
75  0.7965535 1.1303338 1.00000000    3    0  111    0   21
76  0.7965535 2.9119030 1.00000000    3    0  111    0   21
77  0.7965535 0.4771213 1.00000000    3    0  111    0   21
78  0.7965535 0.3010300 1.00000000    3    0  111    0   21
79  0.7965535 2.9377184 1.00000000    3    0  111    0   21
81  0.7965535 2.0437551 1.00000000    3    0  111    0   21
82  0.7965535 1.9454686 1.00000000    3    0  111    0   21
83  0.7965535 1.9454686 1.00000000    3    0  111    0   21
84  0.7965535 1.5786392 1.00000000    3    0  111    0   21
85  0.7965535 1.2944662 1.00000000    3    0  111    0   21
86  0.7965535 1.1931246 1.00000000    3    0  111    0   21
87  0.7965535 1.3283796 1.00000000    3    0  111    0   21
88  0.7965535 2.2372923 1.00000000    3    0  111    0   21
89  0.7965535 1.6009729 1.00000000    3    0  111    0   21
90  0.7965535 1.7234557 1.00000000    3    0  111    0   21
91  0.7965535 2.2636361 1.00000000    3    0  111    0   21
92  0.7965535 2.0744507 1.00000000    3    0  111    0   21
93  0.7965535 1.9079485 1.00000000    3    0  111    0   21
94  0.7965535 1.8000294 1.00000000    3    0  111    0   21
95  0.7965535 2.0744507 1.00000000    3    0  111    0   21
96  0.7965535 2.4141374 1.00000000    3    0  111    0   21
97  0.7965535 2.4549972 1.00000000    3    0  111    0   21
98  0.7965535 1.9947569 1.00000000    3    0  111    0   21
99  0.7965535 1.8000294 1.00000000    3    0  111    0   21
100 0.7965535 1.2944662 1.00000000    3    0  111    0   21
102 0.7965535 2.1804126 1.00000000    3    0  111    0   21
103 0.7965535 2.0182843 1.00000000    3    0  111    0   21
104 0.7965535 2.1804126 1.00000000    3    0  111    0   21
105 0.7965535 1.2253093 1.00000000    3    0  111    0   21
106 0.7965535 1.3979400 1.00000000    3    0  111    0   21
107 0.7965535 0.4913617 1.00000000    3    0  111    0   21
108 0.7965535 1.3765770 1.00000000    3    0  111    0   21
109 0.7965535 1.5198280 1.00000000    3    0  111    0   21
111 0.7965535 0.7160033 1.00000000    3    0  111    0   21
112 0.7965535 0.7993405 1.00000000    3    0  111    0   21
113 0.7965535 1.5378191 1.00000000    3    0  111    0   21
114 0.7965535 1.1303338 1.00000000    3    0  111    0   21
115 0.7965535 1.5092025 1.00000000    3    0  111    0   21
116 0.7965535 1.2278867 1.00000000    3    0  111    0   21
117 0.7965535 0.7993405 1.00000000    3    0  111    0   21
119 0.7965535 0.3010300 1.00000000    3    0  111    0   21
120 0.7965535 1.3909351 1.00000000    3    0  111    0   21
121 0.7965535 0.9294189 1.00000000    3    0  111    0   21
# predperf: 
  tpos tneg fpos fneg
1    1    5    9    3
2    0   40    0    9
3    0   49    0    5
4    2    0    8    1
