# threshold = 2.20194968971105
# Area under ROC curve = 0.764553093964859
# aggregate.tpos = 35
# aggregate.tneg = 94
# aggregate.fpos = 25
# aggregate.fneg = 20
# rocframe: 
      predicted    actual  threshold fold tpos tneg fpos fneg
107  2.05493642 3.3837436 0.65789474    3   39   87   32   16
154  1.99629114 0.6127839 0.67045455    4   39   91   28   16
165  2.00205709 2.1580608 0.67045455    4   39   91   28   16
167  1.99936689 2.1126050 0.67045455    4   39   91   28   16
173  1.99270036 2.1580608 0.67045455    4   39   91   28   16
48   1.91937904 0.7075702 0.67415730    2   39   92   27   16
34   1.92652787 1.9344985 0.68539326    2   39   94   25   16
49   1.94736128 1.0374265 0.68539326    2   39   94   25   16
171  2.02685539 2.6386889 0.70454545    4   38   94   25   17
133  2.04734226 2.3769418 0.71590909    4   37   94   25   18
28   1.97537007 2.2362853 0.72115385    1   37   95   24   18
62   1.98577639 2.3398488 0.73033708    2   37   97   22   18
69   1.99634175 2.1760913 0.73033708    2   37   97   22   18
117  2.15264222 2.3147097 0.73684211    3   37   98   21   18
14   2.00046491 2.3577443 0.74038462    1   37   99   20   18
96   2.15770836 1.8299467 0.75000000    3   37  100   19   18
157  2.10323836 1.6954817 0.76136364    4   35  101   18   20
164  2.10306841 2.7629785 0.76136364    4   35  101   18   20
172  2.09552158 2.4879863 0.76136364    4   35  101   18   20
11   2.02182162 2.6386889 0.76923077    1   34  101   18   21
158  2.11960994 1.1643529 0.78409091    4   34  102   17   21
170  2.15459731 2.3310222 0.80681818    4   34  103   16   21
43   2.06433443 2.7136585 0.80898876    2   32  103   16   23
55   2.05246512 2.5880475 0.80898876    2   32  103   16   23
129  2.17829713 2.4637437 0.81818182    4   31  103   16   24
45   2.09107052 1.2068259 0.83146067    2   31  104   15   24
66   2.16537992 2.3040595 0.85393258    2   31  105   14   24
113  2.25458203 1.9464523 0.86842105    3   31  106   13   24
134  2.22947431 2.8865471 0.87500000    4   30  106   13   25
64   2.19700974 2.2360331 0.88764045    2   30  107   12   25
24   2.15497485 2.4549972 0.90384615    1   29  107   12   26
37   2.23598248 1.8898617 0.93258427    2   29  108   11   26
35   2.36984769 0.9344985 0.96629213    2   29  110    9   26
70   2.30182099 2.2237555 0.96629213    2   29  110    9   26
25   2.33210218 3.0491792 0.97115385    1   28  110    9   27
160  2.40641710 2.3516031 0.97727273    4   28  111    8   27
61   2.57741227 3.1138431 0.97752809    2   27  111    8   28
58   2.59100137 2.6637951 0.98876404    2   26  111    8   29
3    2.64309275 3.0491792 1.00000000    1    0  119    0   55
4    3.69269422 3.3837436 1.00000000    1    0  119    0   55
7    2.52417351 2.6887757 1.00000000    1    0  119    0   55
12   3.12030862 3.2387735 1.00000000    1    0  119    0   55
13   3.63359089 3.3837436 1.00000000    1    0  119    0   55
15   3.48086791 3.3837436 1.00000000    1    0  119    0   55
16   2.96351891 3.2980448 1.00000000    1    0  119    0   55
27   2.82926619 3.3837436 1.00000000    1    0  119    0   55
41   2.75744002 3.0803739 1.00000000    2    0  119    0   55
50   3.52598372 3.3837436 1.00000000    2    0  119    0   55
60   3.91082332 3.3837436 1.00000000    2    0  119    0   55
65   3.22485234 3.3837436 1.00000000    2    0  119    0   55
67   2.75453756 1.8680564 1.00000000    2    0  119    0   55
71   4.56473117 3.3837436 1.00000000    2    0  119    0   55
79   4.59998691 1.3636120 1.00000000    3    0  119    0   55
83   3.54002137 2.2367891 1.00000000    3    0  119    0   55
87   2.47797434 2.7595168 1.00000000    3    0  119    0   55
89   3.20162957 2.1051694 1.00000000    3    0  119    0   55
97   3.80453900 1.5611014 1.00000000    3    0  119    0   55
101  7.08183764 3.2980448 1.00000000    3    0  119    0   55
106  9.87846374 2.9119030 1.00000000    3    0  119    0   55
108  3.86901153 2.6134189 1.00000000    3    0  119    0   55
109  3.79509182 2.0795430 1.00000000    3    0  119    0   55
118  3.61419051 1.4785665 1.00000000    3    0  119    0   55
119  3.27274587 2.1580608 1.00000000    3    0  119    0   55
