# threshold = 1.88202552120571
# Area under ROC curve = 0.853820598006644
# aggregate.tpos = 9
# aggregate.tneg = 116
# aggregate.fpos = 13
# aggregate.fneg = 5
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
103 1.6194211 2.1844075 0.76250000    3   12  103   26    2
104 1.6219985 1.2718416 0.76250000    3   12  103   26    2
118 1.6547269 0.4913617 0.76250000    3   12  103   26    2
64  1.5479529 1.2624511 0.78313253    2   12  105   24    2
67  1.5663090 1.2201081 0.78313253    2   12  105   24    2
91  1.7053549 0.9912261 0.78750000    3   12  107   22    2
95  1.6975086 1.0827854 0.78750000    3   12  107   22    2
11  1.5317708 1.9818186 0.79487179    1   12  109   20    2
15  1.5960138 1.9947569 0.79487179    1   12  109   20    2
96  1.7375531 0.7993405 0.80000000    3   12  110   19    2
21  1.6046679 2.8121108 0.80722892    2   11  111   18    3
56  1.6032764 1.3031961 0.80722892    2   11  111   18    3
29  1.6157154 1.9947569 0.81927711    2   11  113   16    3
60  1.6124845 0.4913617 0.81927711    2   11  113   16    3
5   1.7001113 2.5880475 0.83760684    1   10  113   16    4
69  1.8907308 1.8948697 0.85000000    3   10  116   13    4
102 1.9213024 1.5327544 0.85000000    3   10  116   13    4
110 1.8751499 1.3283796 0.85000000    3   10  116   13    4
48  1.6894011 2.6889535 0.85542169    2    9  116   13    5
1   1.8143534 1.5440680 0.87179487    1    9  117   12    5
70  1.9291285 1.6812412 0.88750000    3    9  118   11    5
17  1.7757656 2.1316187 0.89156627    2    8  119   10    6
52  1.7884064 2.8367670 0.89156627    2    8  119   10    6
89  1.9690244 0.3010300 0.91250000    3    8  120    9    6
6   1.9306247 2.0338257 0.91452991    1    8  121    8    6
16  1.9838460 1.9329808 0.95180723    2    8  122    7    6
114 2.0512411 2.3040595 0.96250000    3    8  123    6    6
136 2.0534094 1.7581546 0.96261682    4    8  125    4    6
137 2.0698591 2.3040595 0.96261682    4    8  125    4    6
14  2.1218195 1.6748611 0.97435897    1    8  126    3    6
82  2.1037979 2.5375673 0.98750000    3    7  127    2    7
88  2.1199022 1.5717088 0.98750000    3    7  127    2    7
3   2.4343519 2.5884958 1.00000000    1    0  129    0   14
10  2.3591841 3.3837436 1.00000000    1    0  129    0   14
30  2.2073186 2.6637951 1.00000000    2    0  129    0   14
31  2.1466362 1.9585639 1.00000000    2    0  129    0   14
55  2.3927288 3.1503265 1.00000000    2    0  129    0   14
79  2.4481682 1.8000294 1.00000000    3    0  129    0   14
80  2.2414757 3.2387735 1.00000000    3    0  129    0   14
81  2.6346688 2.9641653 1.00000000    3    0  129    0   14
101 2.7606498 2.4485517 1.00000000    3    0  129    0   14
# predperf: 
  tpos tneg fpos fneg
1    2    9    3    1
2    3   43    3    4
3    4   44    5    0
4    0   20    2    0
