# Seed = 722
# Site = neshotah
# Method = spls
# Area under ROC curve = 0.81611969111969
# aggregate.tpos = 7
# aggregate.tneg = 133
# aggregate.fpos = 15
# aggregate.fneg = 7
# variables: beach_WaveHeightManual, CloudCover_Mean_1, CloudCover_Mean_2, CloudCover_Mean_6, CloudCover_Mean_12, HeightAboveSeaLevel_Mean_24, HeightAboveSeaLevel_Min_24, CurrentDepthAveraged_Mean_120_perp, CurrentDepthAveraged_Mean_72_par, CurrentDepthAveraged_Mean_120_par, CurrentSurface_Mean_120_par, WaveHeight_Mean_1, WaveHeight_Mean_2, WaveHeight_Mean_6, WaveHeight_Mean_12, AirTemperature_StDev_12, Sqrt.Precipitation.over.upload.neshtah.Sum..2hr, Sqrt.Precipitation.over.upload.neshtah.Sum..6hr, beach_AlgaeNearshore2, log.beach_TurbidityBeach
# thresholding specificity: 0.91156462585034
# decision threshold: 1.97998960847405
# full results: 
    predicted    actual   threshold fold tpos tneg fpos fneg
24  1.7624923 1.8469553 0.857142857   24    9  125   23    5
139 1.7965628 1.9474337 0.857142857  139    9  125   23    5
119 1.8527632 0.8512583 0.863945578  119    9  126   22    5
6   1.8233880 1.9036325 0.870748299    6    9  127   21    5
99  1.8141543 2.3529539 0.877551020   99    9  129   19    5
161 1.8658965 1.8920946 0.877551020  161    9  129   19    5
32  1.8515335 2.8367670 0.878378378   32    8  129   19    6
68  1.8000628 1.7505084 0.891156463   68    8  130   18    6
81  1.9485222 1.5145478 0.897959184   81    8  131   17    6
150 1.8911693 2.8865471 0.898648649  150    7  131   17    7
25  1.8688285 1.2329961 0.904761905   25    7  132   16    7
104 1.9795136 1.1643529 0.911564626  104    7  133   15    7
34  1.9541392 3.1138431 0.912162162   34    6  133   15    8
148 1.9891985 2.0195317 0.925170068  148    6  136   12    8
152 1.9955635 1.8432328 0.925170068  152    6  136   12    8
159 1.9180924 1.6532125 0.925170068  159    6  136   12    8
7   2.0986913 1.0374265 0.945578231    7    6  138   10    8
140 2.1426095 1.4393327 0.945578231  140    6  138   10    8
38  2.0870116 2.4549972 0.945945946   38    5  138   10    9
47  2.1431232 1.8920946 0.952380952   47    5  140    8    9
129 2.0911407 2.1711412 0.952380952  129    5  140    8    9
146 2.2057737 1.2278867 0.959183673  146    5  142    6    9
162 1.9906237 1.3944517 0.959183673  162    5  142    6    9
36  2.1511676 2.7875313 0.959459459   36    4  142    6   10
4   2.2865429 2.0759118 0.965986395    4    4  144    4   10
80  2.1724979 2.1139434 0.965986395   80    4  144    4   10
154 2.0964546 3.3837436 0.972972973  154    2  144    4   12
155 2.1141782 2.9377184 0.972972973  155    2  144    4   12
113 2.1438444 2.1126050 0.979591837  113    2  145    3   12
147 2.1574667 2.3727279 0.979729730  147    1  145    3   13
112 2.5387698 2.1598678 0.986394558  112    1  146    2   13
12  2.6311687 1.9947569 0.993197279   12    1  147    1   13
102 2.4727553 2.9377184 0.993243243  102    0  147    1   14
116 3.4846207 2.3529539 1.000000000  116    0  148    0   14
