1.234567901234567800e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
1.250000000000000100e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
1.250000000000000100e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
1.250000000000000100e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
1.265822784810126600e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
2.469135802469135700e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
2.500000000000000100e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
2.500000000000000100e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
2.500000000000000100e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
2.531645569620253100e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
3.703703703703703500e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
3.749999999999999900e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
3.749999999999999900e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
3.749999999999999900e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
3.797468354430379900e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
4.938271604938271300e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
5.000000000000000300e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
5.000000000000000300e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
5.000000000000000300e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
5.063291139240506200e-02,2.300000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,3.000000000000000000e+00
6.172839506172839200e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
6.250000000000000000e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
6.250000000000000000e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
6.250000000000000000e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
6.329113924050633300e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
7.407407407407407000e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
7.499999999999999700e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
7.499999999999999700e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
7.499999999999999700e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
7.594936708860759700e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
8.641975308641974800e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
8.749999999999999400e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
8.749999999999999400e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
8.749999999999999400e-02,2.200000000000000000e+01,1.900000000000000000e+01,5.500000000000000000e+01,4.000000000000000000e+00
8.860759493670886100e-02,2.200000000000000000e+01,2.100000000000000000e+01,5.300000000000000000e+01,4.000000000000000000e+00
9.876543209876542700e-02,2.200000000000000000e+01,2.100000000000000000e+01,5.300000000000000000e+01,4.000000000000000000e+00
1.000000000000000100e-01,2.200000000000000000e+01,2.100000000000000000e+01,5.300000000000000000e+01,4.000000000000000000e+00
1.000000000000000100e-01,2.200000000000000000e+01,2.100000000000000000e+01,5.300000000000000000e+01,4.000000000000000000e+00
1.000000000000000100e-01,2.200000000000000000e+01,2.100000000000000000e+01,5.300000000000000000e+01,4.000000000000000000e+00
1.012658227848101300e-01,2.200000000000000000e+01,2.200000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+00
1.111111111111111100e-01,2.200000000000000000e+01,2.200000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+00
1.125000000000000000e-01,2.200000000000000000e+01,2.200000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+00
1.125000000000000000e-01,2.200000000000000000e+01,2.200000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+00
1.125000000000000000e-01,2.200000000000000000e+01,2.200000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+00
1.139240506329113900e-01,2.200000000000000000e+01,2.300000000000000000e+01,5.100000000000000000e+01,4.000000000000000000e+00
1.234567901234567800e-01,2.200000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+01,4.000000000000000000e+00
1.250000000000000000e-01,2.200000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+01,4.000000000000000000e+00
1.250000000000000000e-01,2.200000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+01,4.000000000000000000e+00
1.250000000000000000e-01,2.200000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+01,4.000000000000000000e+00
1.265822784810126700e-01,2.200000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+01,4.000000000000000000e+00
1.358024691358024600e-01,2.200000000000000000e+01,2.500000000000000000e+01,4.900000000000000000e+01,4.000000000000000000e+00
1.375000000000000100e-01,2.200000000000000000e+01,2.500000000000000000e+01,4.900000000000000000e+01,4.000000000000000000e+00
1.375000000000000100e-01,2.200000000000000000e+01,2.500000000000000000e+01,4.900000000000000000e+01,4.000000000000000000e+00
1.375000000000000100e-01,2.200000000000000000e+01,2.500000000000000000e+01,4.900000000000000000e+01,4.000000000000000000e+00
1.392405063291139200e-01,2.200000000000000000e+01,2.600000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+00
1.481481481481481400e-01,2.200000000000000000e+01,2.600000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+00
1.499999999999999900e-01,2.200000000000000000e+01,2.600000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+00
1.499999999999999900e-01,2.200000000000000000e+01,2.600000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+00
1.499999999999999900e-01,2.200000000000000000e+01,2.600000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+00
1.518987341772151900e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.604938271604938200e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.625000000000000100e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.625000000000000100e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.625000000000000100e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.645569620253164400e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.728395061728395000e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.749999999999999900e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.749999999999999900e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.749999999999999900e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.772151898734177200e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.851851851851851800e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.875000000000000000e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.875000000000000000e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.875000000000000000e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.898734177215190000e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
1.975308641975308500e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
2.000000000000000100e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
2.000000000000000100e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
2.000000000000000100e-01,2.200000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+00
2.025316455696202500e-01,2.200000000000000000e+01,2.800000000000000000e+01,4.600000000000000000e+01,4.000000000000000000e+00
2.098765432098765300e-01,2.200000000000000000e+01,2.800000000000000000e+01,4.600000000000000000e+01,4.000000000000000000e+00
2.124999999999999900e-01,2.200000000000000000e+01,2.800000000000000000e+01,4.600000000000000000e+01,4.000000000000000000e+00
2.124999999999999900e-01,2.200000000000000000e+01,2.800000000000000000e+01,4.600000000000000000e+01,4.000000000000000000e+00
2.124999999999999900e-01,2.200000000000000000e+01,2.800000000000000000e+01,4.600000000000000000e+01,4.000000000000000000e+00
2.151898734177215300e-01,2.200000000000000000e+01,2.800000000000000000e+01,4.600000000000000000e+01,4.000000000000000000e+00
2.222222222222222100e-01,2.200000000000000000e+01,2.900000000000000000e+01,4.500000000000000000e+01,4.000000000000000000e+00
2.250000000000000100e-01,2.200000000000000000e+01,2.900000000000000000e+01,4.500000000000000000e+01,4.000000000000000000e+00
2.250000000000000100e-01,2.200000000000000000e+01,2.900000000000000000e+01,4.500000000000000000e+01,4.000000000000000000e+00
2.250000000000000100e-01,2.200000000000000000e+01,2.900000000000000000e+01,4.500000000000000000e+01,4.000000000000000000e+00
2.278481012658227800e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.345679012345678900e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.374999999999999900e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.374999999999999900e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.374999999999999900e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.405063291139240600e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.469135802469135700e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.500000000000000000e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.500000000000000000e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.500000000000000000e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.531645569620253300e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.592592592592592400e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.625000000000000100e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.625000000000000100e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.625000000000000100e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.658227848101265600e-01,2.200000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00
2.716049382716049200e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.750000000000000200e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.750000000000000200e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.750000000000000200e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.784810126582278300e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.839506172839506000e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.874999999999999800e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.874999999999999800e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.874999999999999800e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.911392405063291100e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.962962962962962800e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.999999999999999900e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.999999999999999900e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
2.999999999999999900e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
3.037974683544303900e-01,2.200000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00
3.086419753086419600e-01,2.200000000000000000e+01,3.300000000000000000e+01,4.100000000000000000e+01,4.000000000000000000e+00
3.125000000000000000e-01,2.200000000000000000e+01,3.300000000000000000e+01,4.100000000000000000e+01,4.000000000000000000e+00
3.125000000000000000e-01,2.200000000000000000e+01,3.300000000000000000e+01,4.100000000000000000e+01,4.000000000000000000e+00
3.125000000000000000e-01,2.200000000000000000e+01,3.300000000000000000e+01,4.100000000000000000e+01,4.000000000000000000e+00
3.164556962025316700e-01,2.200000000000000000e+01,3.300000000000000000e+01,4.100000000000000000e+01,4.000000000000000000e+00
3.209876543209876400e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.250000000000000100e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.250000000000000100e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.250000000000000100e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.291139240506328900e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.333333333333333100e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.375000000000000200e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.375000000000000200e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.375000000000000200e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.417721518987341700e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.456790123456789900e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.499999999999999800e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.499999999999999800e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.499999999999999800e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.544303797468354400e-01,2.100000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00
3.580246913580246700e-01,2.100000000000000000e+01,3.600000000000000000e+01,3.800000000000000000e+01,5.000000000000000000e+00
3.624999999999999900e-01,2.100000000000000000e+01,3.600000000000000000e+01,3.800000000000000000e+01,5.000000000000000000e+00
3.624999999999999900e-01,2.100000000000000000e+01,3.600000000000000000e+01,3.800000000000000000e+01,5.000000000000000000e+00
3.624999999999999900e-01,2.100000000000000000e+01,3.600000000000000000e+01,3.800000000000000000e+01,5.000000000000000000e+00
3.670886075949367200e-01,2.100000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,5.000000000000000000e+00
3.703703703703703500e-01,2.100000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+00
3.750000000000000000e-01,2.100000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+00
3.750000000000000000e-01,2.100000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+00
3.750000000000000000e-01,2.100000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+00
3.797468354430380000e-01,2.100000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+00
3.827160493827160300e-01,2.100000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+00
3.875000000000000100e-01,2.100000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+00
3.875000000000000100e-01,2.100000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+00
3.875000000000000100e-01,2.100000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+00
3.924050632911392200e-01,2.100000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,5.000000000000000000e+00
3.950617283950617100e-01,2.100000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,5.000000000000000000e+00
4.000000000000000200e-01,2.100000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,5.000000000000000000e+00
4.000000000000000200e-01,2.100000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,5.000000000000000000e+00
4.000000000000000200e-01,2.100000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,5.000000000000000000e+00
4.050632911392405000e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.074074074074073800e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.124999999999999800e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.124999999999999800e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.124999999999999800e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.177215189873417800e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.197530864197530600e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.249999999999999900e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.249999999999999900e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.249999999999999900e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.303797468354430600e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.320987654320987400e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.375000000000000000e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
4.375000000000000000e-01,2.000000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00
