# threshold = 2.17548324179509
# Area under ROC curve = 0.557286258220838
# aggregate.tpos = 7
# aggregate.tneg = 85
# aggregate.fpos = 22
# aggregate.fneg = 20
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
117 1.9888109 1.9344985 0.79710145    3    8   84   23   19
64  2.2681734 1.7715875 0.80952381    2    8   85   22   19
101 2.0334186 2.3109056 0.81159420    3    7   86   21   20
121 1.9956426 3.1911994 0.81159420    3    7   86   21   20
90  2.0672491 1.1643529 0.82608696    3    7   87   20   20
78  2.1325863 1.1205739 0.84057971    3    7   88   19   20
35  2.3058412 2.3040595 0.87301587    2    7   89   18   20
4   2.2528370 2.9914033 0.87640449    1    6   89   18   21
20  2.2791142 2.1251558 0.88764045    1    6   90   17   21
54  2.3289896 2.1752218 0.88888889    2    6   92   15   21
59  2.3627141 1.4548449 0.88888889    2    6   92   15   21
7   2.3968506 2.0318123 0.94382022    1    6   93   14   21
91  2.3797695 2.0195317 0.95652174    3    6   94   13   21
73  2.5277636 2.4879863 0.97101449    3    5   95   12   22
82  2.3979389 2.2652896 0.97101449    3    5   95   12   22
21  2.5068081 2.7383841 0.97752809    1    4   95   12   23
58  2.6599707 2.2913689 0.98412698    2    4   96   11   23
83  2.7409780 1.5024271 0.98550725    3    4   98    9   23
104 2.6410441 2.3040595 0.98550725    3    4   98    9   23
16  3.3863822 3.1503265 1.00000000    1    0  107    0   27
17  2.7605281 2.1525941 1.00000000    1    0  107    0   27
18  2.9460695 2.7629785 1.00000000    1    0  107    0   27
19  2.8177941 2.0060380 1.00000000    1    0  107    0   27
22  3.1118906 2.0557605 1.00000000    1    0  107    0   27
36  3.1962098 2.0182843 1.00000000    2    0  107    0   27
37  2.8120099 2.1664301 1.00000000    2    0  107    0   27
48  2.7269241 0.3010300 1.00000000    2    0  107    0   27
61  2.7176410 2.1142773 1.00000000    2    0  107    0   27
71  3.2726751 2.2360331 1.00000000    3    0  107    0   27
72  3.1415707 2.3900515 1.00000000    3    0  107    0   27
84  3.5366876 3.1138431 1.00000000    3    0  107    0   27
85  2.7857221 2.1504494 1.00000000    3    0  107    0   27
# predperf: 
  tpos tneg fpos fneg
1    4   13    5    0
2    0   33   11    4
3    3   32    6   13
4    0    7    0    3
