# Seed = 985
# Site = kreher
# Method = spls-select
# Area under ROC curve = 0.61003861003861
# aggregate.tpos = 11
# aggregate.tneg = 72
# aggregate.fpos = 39
# aggregate.fneg = 10
# variables: trib_BayCityCreekAtHwy204026368_TribSc, AirTemperature_Mean_12, AirTemperature_Mean_24, AirTemperature_Mean_48, AirTemperature_Mean_72, AirTemperature_Mean_120, Wind_Mean_1_perp, Wind_Mean_6_perp, Wind_Mean_12_perp, AirTemperature_StDev_6, Sqrt.Whittlesey_ARF_Sum_24, log.beach_TurbidityBeach
# thresholding specificity: 0.654545454545455
# decision threshold: 1.65305118824695
# full results: 
    predicted    actual   threshold fold tpos tneg fpos fneg
40  1.6804999 0.3010300 0.763636364   40    7   83   28   14
105 1.6999464 1.2253093 0.763636364  105    7   83   28   14
23  1.7419598 0.0000000 0.772727273   23    7   86   25   14
110 1.7304654 1.1613680 0.772727273  110    7   86   25   14
119 1.7011855 0.3010300 0.772727273  119    7   86   25   14
96  1.7103709 2.4141374 0.783783784   96    6   86   25   15
90  1.7079076 1.7234557 0.800000000   90    6   88   23   15
109 1.7250691 1.5198280 0.800000000  109    6   88   23   15
104 1.7470201 2.1804126 0.809090909  104    6   89   22   15
16  1.8028457 0.9242793 0.836363636   16    6   91   20   15
46  1.7809749 2.3529539 0.836363636   46    6   91   20   15
5   1.7037808 1.2855573 0.845454545    5    6   92   19   15
66  1.8603419 2.8615344 0.864864865   66    5   92   19   16
3   1.8923158 0.4913617 0.872727273    3    5   94   17   16
69  1.8784351 1.9925535 0.872727273   69    5   94   17   16
6   1.7820220 1.5888317 0.881818182    6    5   98   13   16
67  1.7922151 2.0413927 0.881818182   67    5   98   13   16
89  1.8537439 1.6009729 0.881818182   89    5   98   13   16
99  1.8556370 1.8000294 0.881818182   99    5   98   13   16
31  1.8993610 2.7136585 0.882882883   31    4   98   13   17
86  1.9610302 1.1931246 0.900000000   86    4  101   10   17
106 1.8106220 1.3979400 0.900000000  106    4  101   10   17
108 1.8108909 1.3765770 0.900000000  108    4  101   10   17
114 1.8159445 1.1303338 0.909090909  114    4  102    9   17
102 1.8062429 2.1804126 0.927272727  102    4  103    8   17
14  1.9518253 2.3960249 0.927927928   14    3  103    8   18
17  1.9725025 1.7024305 0.936363636   17    3  105    6   18
132 1.9643425 1.9813655 0.936363636  132    3  105    6   18
21  1.8801885 2.9914033 0.945945946    2    2  105    6   19
30  2.1627989 2.5985717 0.963963964   30    0  105    6   21
101 2.0624125 3.3837436 0.963963964  101    0  105    6   21
42  2.1242580 1.1643529 0.972727273   42    0  106    5   21
98  2.2049654 1.9947569 0.981818182   98    0  108    3   21
118 2.0384822 1.4842998 0.981818182  118    0  108    3   21
18  2.3629164 2.3040595 0.990909091   18    0  109    2   21
54  2.5910628 1.4955443 1.000000000   54    0  111    0   21
57  2.5154836 0.8692317 1.000000000   57    0  111    0   21
